bus_id,1,2,3,4,5,6,7,8,9,10
2202,944.47963746739993,883.67724668339997,846.483284196,826.19998664539992,826.0099791742,851.80349338960002,893.79514452479987,912.03586175999999,955.78508200379986,990.50894736559985
2201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203,1043.8203625326,976.62275331659998,935.516715804,913.10001335460004,912.89002082580009,941.39650661040002,987.80485547520004,1007.96413824,1056.3149179961999,1094.6910526344
2400,449.899061373,423.61986567600002,403.28088319799997,392.41292028600003,390.06759338399996,396.94978216200002,409.10575247100002,409.567128255,431.33509406399997,454.71787511700001
2406,393.40696922550001,370.42755090600002,352.64245611299998,343.13914144099999,341.08830820399999,347.10632704700004,357.73591898850003,358.13936159249999,377.17400778400003,397.62070308950001
2901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2407,924.43837850819989,870.4407173784,828.64881871319994,806.31767185240005,801.49856822559991,815.6398723108,840.61757608139999,841.56559646699998,886.2937249375999,934.33992475779996
2401,470.74355180099997,443.24680201199999,421.96548432599997,410.593992582,408.140003208,415.34105399400005,428.06022842700003,428.542980435,451.31948836800001,475.78562832900002
2438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2408,930.04325424989986,875.71820495880002,833.67292174739987,811.20638100179997,806.35805911919988,820.58510202059995,845.71424576729999,846.6680140064999,891.66732940319991,940.00483363709998
2409,854.55307008179989,804.63750170159994,766.00496962679995,745.3620035276,740.90721249439991,753.97946814919999,777.06891784859999,777.94527018299993,819.29206018239995,863.70608335220004
2402,576.19386807929993,542.53762667160004,516.48912381179991,502.57032707259998,499.56662447439999,508.38076816419999,523.94913928109997,524.54003159549995,552.41865926239996,582.3654100297
2902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2410,841.22056352519996,792.08376438240009,754.05396665520004,733.7330665464001,729.34777796160006,742.21608380880014,764.94529814040004,765.80797786200003,806.50968639360008,850.23077395080009
2533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2503,1114.2788624960001,1086.0759232,1065.8433797920002,1052.2674307520001,1051.960877064,1068.8213299040001,1091.4187160480001,1101.797748056,1124.6578945040001,1154.5687757760002
2502,1430.121137504,1393.9240768,1367.956620208,1350.5325692480001,1350.1391229359999,1371.7786700959998,1400.7812839519997,1414.102251944,1443.4421054959998,1481.8312242239999
2501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2405,439.97056797239998,414.2713086288,394.38117228239997,383.75304649680004,381.45947689920001,388.18978768560004,400.07749677480001,400.528690794,421.81627528320001,444.68303883960004
2403,560.1801921471,527.45933060519997,502.13477207459999,488.60280885220004,485.68258565679997,494.25176519740006,509.38745755170004,509.9619276885,537.0657478928,566.18021357589998
2411,580.25052303660004,546.35732707919999,520.12543145159998,506.10864034120004,503.08379037280002,511.95998946040004,527.63796866820007,528.23302112099998,556.30792642879999,586.46551532140006
2404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600,508.50839802999997,487.02988446699999,468.12144945,459.12617453899998,451.783092979,459.86048269499997,465.00063978700001,460.96194492899997,481.15541921900001,501.16531646999999
2638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2608,27.085026759999998,25.941002164,24.933869399999999,24.454747987999998,24.063628467999997,24.49385994,24.767643604,24.552527867999999,25.628106547999998,26.693907239999998
2609,36.564855929999993,35.020419776999994,33.66078795,33.013972808999995,32.485960448999997,33.066774044999995,33.436382696999999,33.145975899,34.598009888999997,36.036843569999995
2610,27.085026759999998,25.941002164,24.933869399999999,24.454747987999998,24.063628467999997,24.49385994,24.767643604,24.552527867999999,25.628106547999998,26.693907239999998
2630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2604,559.49203467999996,535.86006065200002,515.05584420000002,505.15869268400002,497.07938532399999,505.96662341999996,511.62213857199998,507.17851952399997,529.39661476399999,551.41272732000004
2631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2611,27.085026759999998,25.941002164,24.933869399999999,24.454747987999998,24.063628467999997,24.49385994,24.767643604,24.552527867999999,25.628106547999998,26.693907239999998
2637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2612,32.773110959999997,31.388831543999999,30.170192399999998,29.590451448,29.117193527999998,29.637777239999998,29.969057784,29.708765927999998,31.010225207999998,32.299853040000002
2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2613,86.672662900000006,83.011759810000001,79.788913500000007,78.255714769999997,77.004123970000009,78.38087385,79.256987410000008,78.568612470000005,82.010487170000005,85.421072100000004
2621,64.246047629999993,61.532405906999998,59.143473449999995,58.006991018999997,57.079250258999998,58.099765094999995,58.749183627000001,58.238926208999999,60.790213299000001,63.318306870000001
2605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2614,37.377474210000003,35.798714469000004,34.408866150000001,33.747676173000002,33.207929253000003,33.801650865000006,34.179473709,33.882612903000002,35.366916933000006,36.837727290000004
2615,218.79412296000001,209.552638344,201.41697240000002,197.546607048,194.38712512800001,197.86255524000001,200.074192584,198.33647752800002,207.025052808,215.63464104000002
2602,27.085026759999998,25.941002164,24.933869399999999,24.454747987999998,24.063628467999997,24.49385994,24.767643604,24.552527867999999,25.628106547999998,26.693907239999998
2616,31.689691939999999,30.351174265999997,29.172821099999997,28.612245322,28.154632441999997,28.658006609999997,28.978335626,28.726648542,29.985083961999997,31.232079059999997
2617,32.773110959999997,31.388831543999999,30.170192399999998,29.590451448,29.117193527999998,29.637777239999998,29.969057784,29.708765927999998,31.010225207999998,32.299853040000002
2618,240.43515791999999,230.27959348799999,221.33922479999998,217.086039696,213.614051856,217.43323848,219.863629968,217.954036656,227.50200321599999,236.96317008
2619,756.75438810000003,724.79039408999995,696.65115149999997,683.26452153000002,672.33666032999997,684.35730764999994,692.00681049000002,685.99648682999998,716.04810512999995,745.82652689999998
2620,55.57883674,53.231282986000004,51.164633100000003,50.181469562000004,49.378887082000006,50.261727810000004,50.823535546000002,50.382115182,52.589217002000005,54.776254260000002
2607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3101,232.46817601920003,220.70174988400004,212.70578074240001,207.4726464668,204.2222525068,206.00996918480001,214.52600136000004,224.73223839440001,235.29601876440003,250.93041371200002
3104,211.12621036800002,200.44001236000003,193.178120896,188.42541957200001,185.47343117200001,187.09702479199998,194.8312344,204.10047797600001,213.69444027599999,227.89350448000002
3102,108.613747872,103.11623994,99.380364383999989,96.935340137999987,95.416691537999981,96.251948267999992,100.23080759999999,104.99936420399999,109.93497215399999,117.23967191999999
3105,162.99186645600003,154.74199849500002,149.13573463200001,145.46659446149999,143.18762541149999,144.44105838900001,150.41195730000001,157.567920117,164.9745695295,175.93641066000001
3135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3103,282.39711512760005,266.59834134120001,255.58056606720004,249.10513713360001,247.12432410600002,251.57120957760003,260.61612689639998,270.30540507960001,281.99140643520002,301.13131062960002
3201,311.24583186479998,293.83310975759997,281.68979650559999,274.55286005279999,272.36969398799994,277.27085796479997,287.23977288719993,297.91887436079998,310.79867736959994,331.89384826079993
3302,232.40349358830002,219.40162485210004,210.33435989760002,205.00529587380004,203.3751522105,207.03479200080002,214.47846005370002,222.45241580430002,232.06960874160004,247.82111739180002
3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3303,420.89981473320006,397.35247446840009,380.93099095040009,371.27966417520008,368.32735414200005,374.95523088320004,388.43626103480005,402.87768119720005,420.29512472640005,448.82226504720006
3301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3304,359.03222498129998,338.94608174309997,324.93837359359998,316.7056844718,314.18733116549998,319.84098376879996,331.34045248069998,343.65914455729995,358.51641767759997,382.85038576979997
3202,394.49738023470002,372.42713044890007,357.03574275840003,347.98982970420002,345.22271379450001,351.43483344720005,364.0702181433,377.60574897870003,393.93062155440003,420.66829576620006
3203,442.22980067160006,417.48914926920003,400.23547243520005,390.09504431760001,386.99311974600005,393.95687812160003,408.12108791240001,423.29435750360005,441.59446672320007,471.56728005360003
3234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3204,450.09263392710005,424.91209444770004,407.35164773120005,397.03092309060003,393.8738463885,400.96142018960001,415.37746922690002,430.82051911910003,449.44600375920004,479.95173285660002
3305,289.60404755970001,273.40208022389999,262.10312515840002,255.46243965419998,253.43107516949999,257.9914476472,267.26719631829997,277.20375030370002,289.18798495440001,308.81635021620002
3205,367.49766086160002,346.93791679920002,332.59992811520004,324.17312465760006,321.59539239600002,327.38234956160005,339.15295832240002,351.76210649360002,366.96969160320003,391.87741779360005
3401,227.88519105239999,213.12512439120002,201.46495612320001,198.96228586080002,198.79164925200001,208.31885991000001,218.47173813360004,226.9182502692,243.72595623600003,258.57134120160003
3432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3403,210.83042682269999,197.17499296259999,186.3874633236,184.0720911084,183.914224821,192.72842586749999,202.12146996780001,209.9358511941,225.485680503,239.22004750680003
3404,179.15993697089999,167.55579279419999,158.38874248119998,156.42118046280001,156.287028507,163.7771793725,171.75922074260001,178.3997425547,191.613710201,203.28493035560001
3405,183.42444515399998,171.54408985199998,162.15883807200001,160.14444256800002,160.00709742000001,167.67553484999999,175.84757115600001,182.64615598199998,196.17465306,208.123680936
3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3501,420.5,395.69999999999999,356.5,346.89999999999998,349.19999999999999,360.5,392.80000000000001,416.39999999999998,445.0,473.39999999999998
3601,81.099999999999994,77.099999999999994,74.400000000000006,72.200000000000003,71.299999999999997,72.5,74.900000000000006,77.099999999999994,78.900000000000006,83.700000000000003
3631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3701,227.0,211.0,198.80000000000001,199.09999999999999,201.80000000000001,212.19999999999999,230.59999999999999,248.30000000000001,280.89999999999998,306.60000000000002
3731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3801,128.39392286189999,126.15421692060001,128.23507846889999,131.31665969310001,131.2531219359,125.1217283661,123.48563111819999,129.55348693080001,133.41340568070001,135.93903152939998
3831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3804,150.16019627159997,147.54079905840001,149.97442341959999,153.5784167484,153.50410760759999,146.33327552040001,144.4198151448,151.5163380912,156.03061839479997,158.98440674159997
3802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3805,335.30757478829997,329.45846331420006,334.89274418730002,342.94045784670004,342.77452560630002,326.76206440770005,322.48930921740003,338.33583817560003,348.41622177990001,355.01202833579998
3803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3806,194.43830607819999,191.04652070680001,194.19775392419999,198.86446571179999,198.76824485019998,189.48293170580001,187.00524451959998,196.19433680239999,202.03975414459998,205.86453339319999
3907,234.73285989600001,223.74000951679997,210.74273915839998,206.50918844,207.8394761392,211.68652435039999,223.20070369279998,226.193851016,234.45421855360001,251.01090735039998
3908,101.8993641855,97.127282148399999,91.48506577420001,89.647248407500015,90.224736667100018,91.894770282700009,96.893165286400006,98.192513870500008,101.77840380680001,108.9657914702
3909,86.980796991000005,82.907371192799999,78.0912029964,76.522451114999996,77.015392258200009,78.440924753399997,82.707530188799993,83.816647760999999,86.877545805600008,93.012664628400003
3910,123.0447789225,117.28242913799998,110.46938106899999,108.25019321249999,108.9475176345,110.96410447649998,116.99973004799999,118.56870999749999,122.898717726,131.577579789
3925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3911,118.61593607249999,113.06099485799999,106.49317392899999,104.35386296249999,105.0260880645,106.97009038649999,112.78847116799999,114.30097764749999,118.47513216599999,126.84160944899999
3912,88.784907370500008,84.626992696399995,79.710930048199998,78.109639932500002,78.612805404100015,80.067905551700008,84.423006694400001,85.555129005500007,88.679514602800012,94.941884864200006
3913,167.67013009499999,159.81791607599999,150.53394103799999,147.50990767499999,148.460134719,151.20808860299999,159.43268889599997,161.57069974499998,167.47109605200001,179.29757047799998
3914,115.87820138550001,110.45147190839999,104.0352406542,101.9453064075,102.60201610710001,104.50114956269999,110.18523824639999,111.66283507050001,115.7406473268,123.9140207502
3915,129.465525117,123.4024832936,116.2339154468,113.89892550500001,114.6326378434,116.75445460579999,123.10503234559999,124.755885107,129.31184212720001,138.44358623080001
3916,78.863293959000003,75.170021567199996,70.803323383600002,69.380975634999999,69.8279129318,71.120407276599991,74.9888307712,75.994439689000004,78.769678714400001,84.3322361516
3917,121.18719546899999,115.51183877519999,108.80164598759998,106.615960785,107.3027578338,109.28890065059998,115.23340753919999,116.778700899,121.0433393304,129.59117827559999
3901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3918,162.44615339399999,154.83858511519998,145.8438641576,142.91404840999999,143.83466991880002,146.49700779559998,154.46536017919999,156.536758574,162.25332051039999,173.71132604559998
3902,77.840071698000003,74.194718158400008,69.884676279200008,68.480782970000007,68.921921419600011,70.197646125200009,74.015878246400007,75.008439758000009,77.747671076800017,83.238056375200003
3919,93.876037066500004,89.479698053199996,84.281737126599992,82.588625372500005,83.120643503300002,84.659182422100002,89.264015027199989,90.461055821499997,93.764600836400007,100.3860697346
3926,136.02583248299999,129.6555627864,122.12374759319999,119.670438495,120.44132967660001,122.6706636342,129.34303933439998,131.077544493,135.86436203279999,145.45883200919999
3920,87.766772311500006,83.656538249199997,78.796850224599993,77.213922797500004,77.711318252300003,79.149732135099995,83.454891443199998,84.574031216500003,87.662588128400003,93.8531450726
3931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3921,76.771056784500004,73.175766627599998,68.924916613799994,67.540303642499993,67.975383726900006,69.233588295299995,72.999382809599993,73.978312999500005,76.679925145200002,82.094908357799994
3906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3922,128.94986877300002,122.91097581839999,115.7709601092,113.44527034500001,114.17606033460001,116.28942598020001,122.6147096064,124.25898708300001,128.7967978968,137.89217060519999
3905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3923,203.03768242949999,193.52915914359997,182.28686587179999,178.62495706749999,179.77562055589999,183.10321496829997,193.06267394559998,195.65166679449999,202.7966650772,217.11776065579997
3903,108.4978307895,103.41673383159998,97.409157215799993,95.4523324675,96.0672158279,97.845392032299998,103.1674567936,104.5509443545,108.3690376532,116.02184271979999
3924,169.16571002999999,161.24345602399998,151.87667001199998,148.82566294999998,149.78436580600001,152.55683082199999,160.85479270399998,163.01187413,168.964900648,180.896864572
3904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4104,2039.967026604,1980.901679328,1947.4249026960001,1944.15418314,1982.3446438380001,2063.2468540320001,2156.366163744,2238.51894318,2344.3363405800001,2445.4400539140001
4103,9.3831672619999988,9.1114863839999991,8.9575043880000003,8.9424601700000004,9.1181235389999991,9.4902466959999998,9.9185644320000002,10.296439789999999,10.783164489999999,11.248207816999999
4009,1782.5033265359998,1730.8926011519998,1701.6409196639997,1698.7829967599998,1732.1534494919997,1802.8450130879999,1884.2117592959999,1955.9960581199998,2048.4582697199999,2136.8017100759998
4006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4007,2528.8911630080001,2455.6694722560001,2414.1692305920001,2410.11460928,2457.4582757759999,2557.7505264639999,2673.1879802880003,2775.0305273600002,2906.2094521600002,3031.5449521280002
4131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4101,803.00872591799998,779.75835537599994,766.58062093199999,765.29314112999998,780.32636117099992,812.17255274399997,848.82786004799993,881.16632330999994,922.82008160999999,962.61835431299994
4039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4004,218.25940445199998,211.93990646399999,208.35817144799998,208.00823181999999,212.094291594,220.75015121599998,230.71313827199998,239.50279834,250.82437453999998,261.64162598199999
4091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4102,387.89415070199999,376.66303646399996,370.297518948,369.67560056999997,376.93741221899995,392.32074621599997,410.02712827199997,425.64825458999996,445.76914328999999,464.99373785699999
4035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4005,387.46271463200003,376.24409222400004,369.88565476799999,369.26442812000005,376.51816280400004,391.884386656,409.57107475200002,425.17482644,445.27333564000003,464.47654761200005
4031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4008,230.11786327000002,223.45501464,219.67867698000001,219.30972445,223.61778781500001,232.74393716,243.24823272,252.51545215000002,264.45215165000002,275.85712544500001
4001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4204,818.73976083799994,795.03391281599988,781.59802501199988,780.28532332999987,795.61304591099986,828.08310810399985,865.45649716799994,898.42847470999993,940.89823500999989,981.47616053299987
4201,4650.5904396360002,4515.936920352,4439.6186390640005,4432.1622552600002,4519.226501442,4703.6623478880001,4915.9499808959999,5103.2367976200003,5344.4727442200001,5574.9627259260005
4231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4002,136.13172614599998,132.190158672,129.956175804,129.73791310999999,132.28645103699998,137.68524296799998,143.89931025599998,149.38155556999999,156.44299566999999,163.18988071099997
4232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4202,3678.5974403119999,3572.0870739840002,3511.7196350879999,3505.8216669200001,3574.6891187639999,3720.5770960959999,3888.4957192319998,4036.63880204,4227.4554192400001,4409.7720234919998
4203,3534.4531118899999,3432.1163104799998,3374.1143448599996,3368.4474861499998,3434.6163952049997,3574.7878121199997,3736.1266130399999,3878.4647700499995,4061.8043165499998,4236.976919615
5004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5003,510.75956201400004,494.87212713000002,481.99042317000004,472.29336268900005,469.75280440800003,473.54575057400007,480.91694784000003,492.79674149200002,502.92319210500006,513.6221628940001
5031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5001,6288.0488969219996,6092.45595099,5933.8670759099996,5814.4848949469997,5783.2076445840003,5829.9032578019996,5920.6513363200002,6066.9055211160003,6191.5739979149994,6323.2908691619996
5002,7475.1915410640004,7242.6719218800008,7054.1425009200011,6912.2217423640004,6875.0395510080007,6930.5509916240007,7038.4317158400008,7212.2977373920003,7360.5028099800011,7517.0869679440011
5032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6510,863.52213172799998,833.08920808799996,808.16319443999998,797.05276200000003,799.27484848799998,815.50574109599995,837.53338106399997,844.58609035200004,847.48446403200001,873.086764872
6501,86.771382134000007,83.713317089,81.208616195000005,80.09217975,80.315467039000012,81.94643506300001,84.159891667000011,84.868586106000009,85.159830396000004,87.73248829100001
6333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6301,229.13665055399997,221.06123715899997,214.44708904499998,211.49892224999999,212.08855560899997,216.39544275299997,222.24050387699998,224.11194888599999,224.88103587599997,231.67463762099999
6303,331.29585437200001,319.62006626199997,310.05703980999999,305.79445049999998,306.646968362,312.87405535400001,321.32510198599999,324.03091954799999,325.14289936799997,334.96538777799998
6502,690.26921786200012,665.94220917700011,646.01723063500003,637.13594175000003,638.9121995270001,651.88660415900006,669.49472473100013,675.13241245800009,677.44927042800009,697.9148491630001
7031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7001,3307.5872704960002,3191.0186880160004,3095.5434680800004,3052.9866840000004,3061.4980408160004,3123.6679514720004,3208.0414016480004,3235.0557080640001,3246.1574778240001,3344.2231107040002
6231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6203,493.59069979600002,476.19518956600001,461.94743833000001,455.59669650000001,456.86684486600001,466.14445032200001,478.73548629800001,482.76682676400003,484.42354202400003,499.05786015400002
6201,91.330217972,88.111486861999992,85.475192809999996,84.300100499999999,84.535118961999999,86.251775554000005,88.581523786000005,89.327451948000004,89.633997768,92.341819177999994
7032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7002,1133.6779099299999,1093.723944655,1060.9997445249999,1046.4133762499998,1049.330649905,1070.6394313849999,1099.5584919649998,1108.8176648699998,1112.62280442,1146.2348704449998
6533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6503,195.75661699399998,188.85760889899998,183.20699274499998,180.68830724999998,181.19204434899999,184.87151533299996,189.86508309699997,191.46390084599997,192.12094923599997,197.92487668099997
6204,532.17342696200001,513.41815402700001,498.05669238500002,491.20952925000006,492.57896187700004,502.58177410900004,516.15701928100009,520.50347935800005,522.28969582800005,538.06794131300001
6202,39.369128157999995,37.981650492999997,36.845240214999997,36.338700749999994,36.440008642999999,37.179996730999996,38.184266278999999,38.505808721999998,38.637949451999994,39.805192566999999
6304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6302,262.61253522600003,253.35733847100002,245.77689160500003,242.39801025000003,243.07378652100002,248.00989145700001,254.70889101300003,256.853746134,257.735193444,265.52131134900003
6504,131.775454516,127.131320686,123.32755392999999,121.6320765,121.971171986,124.44804336199999,127.80951165800001,128.88577124400001,129.328069704,133.23503943399999
6235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
